 47.618	 32.691	 10.300	  5.500
 47.796	 32.675	 10.900	  1.724
 47.798	 32.680	 10.300	  0.312
 47.752	 32.581	  0.000	  0.780
 47.645	 32.734	  9.300	  0.173
 47.859	 32.563	  6.100	  2.786
 47.556	 32.782	  9.800	  0.302
 47.605	 32.694	  9.200	  0.637
 47.917	 32.550	 11.600	  0.795
 47.755	 32.663	 11.000	  0.296
 47.534	 32.717	 12.600	  1.247
 47.596	 32.717	  9.900	  1.018
 47.936	 32.530	  8.200	  1.570
 47.774	 32.568	  8.800	  2.652
 47.635	 32.743	  9.600	  1.318
 47.746	 32.649	 10.600	  0.671
 47.882	 32.560	  8.000	  2.526
 47.941	 32.618	 14.700	  4.040
 47.916	 32.494	  8.900	  1.011
 47.936	 32.619	 13.900	  0.354
 47.870	 32.540	  5.900	  1.225
 47.748	 32.567	  1.100	  0.828
 47.620	 32.692	 10.100	  1.487
 47.683	 32.695	  9.700	  0.295
 47.712	 32.683	  9.900	  1.110
 47.552	 32.719	 12.700	  1.280
 47.728	 32.708	 10.300	  0.648
 47.759	 32.703	 11.300	  0.565
 47.797	 32.726	 10.700	  2.025
 47.793	 32.590	 13.000	  0.770
 47.779	 32.619	 12.600	  0.311
 47.379	 32.394	 15.300	  0.079
 47.371	 32.384	 14.200	  0.361
 47.379	 32.394	 12.900	  1.291
 47.750	 32.601	 10.600	  1.240
 47.745	 32.696	 11.500	  0.865
 47.741	 32.689	 11.000	  0.974
 47.706	 32.718	 10.100	  0.280
 47.784	 32.722	 11.100	  1.643
 47.823	 32.683	 11.700	  3.285
 47.795	 32.625	 10.600	  0.637
 47.598	 32.804	  9.700	  1.765
 47.597	 32.800	  9.100	  1.011
 47.799	 32.551	  0.900	  0.819
 47.769	 32.614	 11.200	  1.558
 47.934	 32.621	 13.900	  1.361
 47.539	 32.750	  1.500	  1.140
 47.683	 32.714	  8.500	  0.819
 47.915	 32.495	  8.800	  0.874
 47.807	 32.530	  7.000	  0.900
 47.799	 32.552	  0.600	  0.717
 47.959	 32.524	  7.800	  0.295
 47.581	 32.807	  8.200	  2.693
 47.584	 32.765	  8.800	  2.340
 47.584	 32.764	  9.500	  0.302
 47.580	 32.691	 10.900	  0.051
 47.586	 32.691	 11.200	  1.111
 47.588	 32.683	 11.700	  0.651
 47.958	 32.520	  8.700	  0.741
 47.807	 32.543	  8.000	  1.316
 47.583	 32.805	  9.600	  1.203
 47.386	 32.729	 11.700	  3.615
 48.005	 32.505	 11.800	  0.704
 47.811	 32.720	 14.200	  0.974
 47.831	 32.554	  6.100	  1.296
 47.824	 32.565	  7.800	  0.858
 47.583	 32.765	  9.800	  0.874
 47.840	 32.554	  7.900	  0.355
 47.820	 32.545	  9.800	  0.203
 47.839	 32.558	  8.900	  0.705
 47.540	 32.765	  8.900	  1.180
 47.896	 32.504	  6.800	  1.286
 47.967	 32.522	  9.500	  1.092
 47.632	 32.721	  8.600	  0.612
 47.777	 32.563	  9.000	  2.660
 47.774	 32.670	  9.500	  0.704
 47.734	 32.655	 11.700	  0.250
 47.555	 32.760	  8.500	  3.308
 47.781	 32.678	 10.100	  0.354
 47.749	 32.680	 10.300	  0.892
 47.471	 32.755	 11.400	  1.420
 47.799	 32.765	 11.800	  1.053
 47.855	 32.560	  5.800	  0.625
 47.734	 32.687	 11.500	  1.731
 47.586	 32.708	 10.900	  1.240
 47.589	 32.710	 11.000	  2.000
 47.665	 32.674	 10.100	  1.399
 47.812	 32.711	  9.400	  0.395
 47.748	 32.672	  8.600	  0.721
 47.791	 32.602	  9.700	  1.712
 47.604	 32.675	 11.700	  1.420
 47.836	 32.552	  8.600	  0.815
 47.505	 32.738	 12.000	  1.292
 47.925	 32.512	  3.000	  0.808
 47.532	 32.800	  7.400	  1.248
 47.971	 32.518	  8.600	  3.020
 47.854	 32.523	  7.600	  1.098
 47.838	 32.554	  8.500	  1.161
 47.409	 32.564	  9.900	  0.712
 47.871	 32.544	  9.900	  2.334
 47.816	 32.571	  9.600	  0.659
 47.839	 32.556	  9.200	  0.171
 47.872	 32.574	 13.100	  0.665
 47.833	 32.558	  9.100	  2.118
 47.557	 32.752	 10.000	  3.100
 47.956	 32.507	 10.100	  0.709
 47.582	 32.751	  0.900	  2.136
 47.863	 32.547	  1.200	  0.597
 47.751	 32.599	 11.900	  3.737
 47.753	 32.628	 10.200	  0.609
 47.468	 32.540	  9.500	  0.986
 47.826	 32.716	  7.700	  0.790
 47.578	 32.765	  8.300	  0.515
 47.670	 32.695	 11.300	  2.636
 47.823	 32.707	  8.700	  0.614
 47.465	 32.535	 10.100	  2.196
 47.465	 32.544	  9.900	  0.363
 47.579	 32.767	  9.200	  0.456
 47.469	 32.542	  9.700	  3.151
 47.680	 32.677	 11.600	  0.988
 47.734	 32.684	  9.900	  2.144
 47.628	 32.682	 10.600	  1.810
 47.837	 32.559	  9.400	  0.787
 47.671	 32.648	 12.300	  1.316
 47.962	 32.537	 13.700	  2.538
 47.787	 32.557	  8.600	  0.710
 47.836	 32.552	  9.500	  0.892
 47.834	 32.556	 10.800	  1.140
 47.536	 32.748	 10.400	  0.483
 47.878	 32.551	 10.300	  0.609
 47.862	 32.568	  1.100	  2.103
 47.841	 32.553	  9.100	  0.671
 47.781	 32.656	 10.500	  0.295
 47.808	 32.693	 11.600	  1.798
 47.836	 32.674	 11.900	  1.618
 47.767	 32.702	 11.000	  0.463
 47.584	 32.801	  8.600	  1.810
 47.578	 32.799	  8.900	  1.992
 47.560	 32.718	  8.100	  0.996
 47.764	 32.704	 10.900	  0.395
 47.764	 32.704	 11.700	  0.247
 47.598	 32.799	  9.900	  2.848
 47.615	 32.722	 11.000	  2.483
 47.934	 32.528	  2.900	  0.557
 47.812	 32.666	 11.700	  1.516
 47.837	 32.557	  8.200	  0.934
 47.813	 32.669	 12.000	  2.025
 47.792	 32.602	  9.800	  0.156
 47.605	 32.807	  9.300	  2.118
 47.625	 32.711	  9.800	  0.802
 47.522	 32.760	 10.000	  1.947
 47.524	 32.759	 10.000	  1.264
 47.586	 32.805	  8.800	  2.447
 47.581	 32.802	  8.200	  0.355
 47.581	 32.822	  7.400	  0.163
 47.820	 32.638	 10.000	  2.802
 47.676	 32.696	  8.400	  2.891
 47.465	 32.712	 14.300	  1.597
 47.643	 32.738	  8.600	  0.374
 47.792	 32.788	 11.400	  0.528
 47.636	 32.743	  8.800	  2.136
 47.771	 32.696	  9.200	  0.388
 47.824	 32.682	 12.300	  0.731
 47.784	 32.714	  6.500	  1.864
 47.496	 32.725	 11.700	  0.461
 47.792	 32.720	  7.000	  1.003
 47.801	 32.700	  8.800	  3.189
 47.762	 32.708	 12.000	  0.741
 47.793	 32.647	  9.700	  0.850
 47.615	 32.706	  9.400	  0.319
 47.764	 32.705	 11.100	  1.914
 47.601	 32.693	 11.200	  3.333
 47.449	 32.714	 14.000	  1.491
 47.465	 32.708	 14.000	  2.829
 47.747	 32.646	 12.200	  1.808
 47.537	 32.799	  6.500	  2.059
 47.490	 32.736	 10.000	  3.189
 47.700	 32.712	  9.600	  2.538
 47.641	 32.680	 11.400	  1.587
 47.597	 32.802	  9.100	  0.296
 47.722	 32.662	 11.200	  0.945
 47.618	 32.674	  9.000	  0.958
 47.655	 32.751	  9.100	  0.494
 47.576	 32.795	  6.400	  0.815
 47.492	 32.752	  7.900	  3.214
 47.461	 32.749	 11.200	  2.652
 47.801	 32.714	 11.800	  0.850
 47.781	 32.686	 10.200	  1.597
 47.836	 32.686	 12.300	  1.204
 47.611	 32.753	  9.200	  1.597
 47.477	 32.746	  8.500	  1.049
 47.573	 32.784	  7.800	  0.203
 47.662	 32.660	 11.300	  4.915
 47.422	 32.710	 13.700	  0.721
 47.694	 32.726	 10.100	  2.213
 47.753	 32.640	 11.800	  1.536
 47.592	 32.691	 10.700	  1.003
 47.543	 32.710	 12.900	  1.264
 47.597	 32.669	 12.300	  1.079
 47.672	 32.710	  9.400	  2.257
 47.748	 32.696	 11.100	  0.212
 47.646	 32.736	 10.000	  3.397
 47.821	 32.674	 12.100	  2.848
 47.477	 32.759	 10.800	  0.659
 47.823	 32.700	 11.500	  4.449
 47.521	 32.812	 10.400	  2.183
 47.768	 32.629	 11.100	  0.656
 47.740	 32.673	 12.000	  1.683
 47.581	 32.705	 15.100	  1.232
 47.515	 32.770	  9.900	  1.584
 47.784	 32.703	 10.200	  2.560
 47.744	 32.686	 11.000	  1.247
 47.586	 32.687	 10.600	  0.875
 47.489	 32.762	 11.900	  2.802
 47.761	 32.568	 13.000	  0.485
 47.464	 32.761	 10.200	  0.865
 47.712	 32.701	 14.500	  1.519
 47.744	 32.639	 12.300	  2.103
 47.660	 32.738	  9.600	  2.538
 47.734	 32.706	  3.400	  1.555
 47.525	 32.754	  2.500	  1.747
 47.805	 32.794	  9.900	  0.861
 47.505	 32.757	  9.100	  4.449
 47.582	 32.758	 12.500	  0.291
 47.609	 32.711	 11.300	  1.597
 47.823	 32.722	  9.300	  0.788
 47.532	 32.757	  9.100	  0.421
 47.497	 32.774	  9.200	  1.402
 47.533	 32.738	  9.400	  2.183
 47.752	 32.597	  8.900	  0.365
 47.602	 32.776	 10.900	  0.311
 47.801	 32.799	 10.200	  0.355
 47.510	 32.771	  9.200	  2.145
 47.466	 32.752	 11.500	  0.354
 47.603	 32.769	  9.100	  3.443
 47.541	 32.773	  8.200	  3.333
 47.732	 32.680	 10.700	  0.163
 47.612	 32.675	 10.800	  3.252
 47.532	 32.816	  8.900	  1.558
 47.807	 32.719	 12.000	  1.992
 47.760	 32.621	 10.700	  0.705
 47.502	 32.781	  4.900	  2.148
 47.542	 32.754	 10.300	  0.520
 47.545	 32.754	 10.300	  0.363
 47.766	 32.632	 12.000	  1.240
 47.527	 32.816	  9.100	  2.651
 47.536	 32.756	  8.200	  2.782
 47.585	 32.766	  6.800	  2.538
 47.576	 32.743	  9.500	  2.537
 47.593	 32.686	 10.300	  4.040
 47.759	 32.595	 11.700	  2.354
 47.643	 32.686	 10.900	  2.016
 47.695	 32.680	  9.000	  1.028
 47.518	 32.768	  9.600	  2.118
 47.607	 32.769	  8.200	  1.345
 47.815	 32.678	 11.800	  1.296
 47.801	 32.791	 10.400	  1.103
 47.641	 32.754	  9.000	  1.983
 47.808	 32.789	 10.700	  1.049
 47.605	 32.805	 10.100	  1.225
 47.797	 32.789	 10.300	  0.370
 47.808	 32.788	  9.400	  1.140
 47.683	 32.711	  8.900	  2.973
 47.751	 32.675	 10.700	  0.390
 47.565	 32.750	 12.000	  0.431
 47.529	 32.755	  8.300	  1.516
 47.568	 32.742	  9.000	  1.018
 47.498	 32.759	 11.800	  2.053
 47.730	 32.614	 10.100	  1.180
 47.628	 32.692	 10.100	  0.947
 47.776	 32.768	 14.300	  1.345
 47.485	 32.756	 10.700	  2.096
 47.495	 32.744	 11.400	  2.183
 47.743	 32.636	 11.100	  1.208
 47.684	 32.660	 11.900	  0.651
 47.734	 32.673	 11.200	  0.612
 47.583	 32.721	 10.300	  1.275
 47.748	 32.636	 11.700	  2.185
 47.590	 32.707	  9.700	  2.560
 47.714	 32.758	  9.500	  1.555
 47.494	 32.742	 11.600	  0.828
 47.583	 32.683	 15.400	  0.388
 47.481	 32.747	 11.500	  1.983
 47.734	 32.615	 11.600	  0.380
 47.440	 32.710	 13.200	  2.576
 47.713	 32.604	 10.900	  1.987
 47.737	 32.621	 12.800	  0.712
 47.576	 32.698	 10.000	  0.051
 47.692	 32.726	  9.500	  2.009
 47.489	 32.757	 11.600	  1.581
 47.734	 32.669	 10.400	  1.285
 47.545	 32.713	 10.100	  0.600
 47.783	 32.707	  9.600	  2.000
 47.765	 32.708	 11.300	  1.584
 47.522	 32.801	  9.800	  0.246
 47.722	 32.694	  9.100	  1.094
 47.515	 32.771	  6.500	  0.483
 47.645	 32.710	  9.500	  0.569
 47.638	 32.746	  8.000	  1.049
 47.648	 32.711	  8.800	  1.338
 47.476	 32.748	 10.400	  2.647
 47.595	 32.711	 10.600	  3.377
 47.482	 32.757	 11.300	  0.942
 47.611	 32.683	 12.100	  0.862
 47.711	 32.662	 12.600	  0.295
 47.360	 32.743	  9.900	  0.784
 47.792	 32.660	 11.700	  0.395
 47.610	 32.742	  8.100	  0.819
 47.680	 32.653	 10.700	  1.512
 47.497	 32.756	  9.700	  2.145
 47.574	 32.756	  2.400	  0.946
 47.767	 32.712	  7.700	  0.421
 47.576	 32.695	 13.700	  0.361
 47.574	 32.693	 13.000	  1.247
 47.598	 32.706	 10.100	  0.395
 47.631	 32.656	 12.200	  2.096
 47.769	 32.714	 10.200	  2.829
 47.540	 32.736	  9.700	  1.028
 47.736	 32.669	 11.900	  2.786
 47.764	 32.680	 10.400	  4.449
 47.773	 32.685	  9.700	  1.169
 47.499	 32.734	 11.800	  2.213
 47.546	 32.744	 11.600	  0.183
 47.489	 32.747	 10.400	  1.292
 47.551	 32.751	  9.000	  2.721
 47.553	 32.751	  9.200	  0.676
 47.579	 32.683	 11.700	  0.865
 47.712	 32.758	  9.500	  1.900
 47.622	 32.689	 10.000	  0.510
 47.492	 32.760	  9.000	  0.850
 47.802	 32.699	 10.000	  0.442
 47.489	 32.760	 11.300	  3.100
 47.549	 32.755	 10.000	  0.280
 47.569	 32.744	  9.100	  0.893
 47.526	 32.810	 10.000	  1.286
 47.825	 32.671	 11.700	  1.302
 47.518	 32.724	 12.100	  2.982
 47.734	 32.680	  9.900	  0.295
 47.506	 32.723	 10.000	  0.546
 47.734	 32.665	 10.200	  0.484
 47.604	 32.708	 10.600	  1.521
 47.570	 32.685	 10.900	  2.074
 47.572	 32.719	 10.500	  0.671
 47.592	 32.710	  9.800	  1.519
 47.586	 32.715	  8.900	  1.053
 47.393	 32.711	 14.400	  1.420
 47.501	 32.811	  8.700	  2.080
 47.579	 32.805	  7.400	  1.161
 47.587	 32.715	 10.700	  0.565
 47.678	 32.685	  9.300	  2.185
 47.696	 32.724	  9.600	  1.397
 47.693	 32.724	  9.900	  4.915
 47.676	 32.671	 10.000	  2.652
 47.799	 32.781	  9.400	  0.365
 47.558	 32.783	 10.200	  0.435
 47.743	 32.689	 10.400	  0.704
 47.638	 32.686	  9.900	  0.355
 47.757	 32.649	 10.800	  0.478
 47.762	 32.718	  9.400	  2.000
 47.620	 32.693	 10.500	  2.334
 47.619	 32.681	 11.600	  1.415
 47.571	 32.747	  7.900	  1.787
 47.584	 32.702	 10.400	  0.569
 47.515	 32.727	 11.700	  1.338
 47.521	 32.729	 10.800	  1.057
 47.716	 32.644	 12.100	  0.739
 47.586	 32.714	 11.000	  0.546
 47.616	 32.708	  8.400	  2.779
 47.579	 32.681	  9.800	  2.451
 47.739	 32.662	 11.800	  1.521
 47.629	 32.713	  9.600	  0.212
 47.690	 32.724	  9.900	  0.231
 47.703	 32.674	 11.000	  1.296
 47.673	 32.689	 10.200	  0.129
 47.765	 32.708	 11.000	  1.296
 47.779	 32.692	  9.600	  1.295
 47.746	 32.645	 11.200	  0.413
 47.675	 32.710	  9.000	  2.183
 47.775	 32.670	  8.900	  0.361
 47.546	 32.757	  9.300	  0.515
 47.630	 32.727	  9.200	  2.144
 47.472	 32.718	 14.400	  0.380
 47.493	 32.745	 14.200	  0.129
 47.698	 32.629	 15.000	  1.110
 47.642	 32.772	 11.600	  0.442
 47.806	 32.715	 11.300	  0.955
 47.475	 32.712	 15.200	  0.780
 47.647	 32.738	  9.000	  0.554
 47.817	 32.686	 12.400	  1.270
 47.653	 32.682	 10.900	  1.110
 47.736	 32.684	  7.300	  0.528
 47.667	 32.740	  9.000	  0.765
 47.453	 32.710	 14.500	  1.768
 47.631	 32.659	 13.200	  2.560
 47.634	 32.660	 12.500	  0.166
 47.754	 32.681	 10.600	  2.354
 47.509	 32.747	  9.300	  0.928
 47.615	 32.741	  8.900	  3.377
 47.601	 32.784	  7.800	  0.785
 47.680	 32.703	  9.800	  0.442
 47.611	 32.762	  8.900	  0.461
 47.515	 32.729	 10.900	  3.333
 47.540	 32.716	 11.500	  1.616
 47.521	 32.762	  8.800	  0.987
 47.542	 32.710	 11.700	  0.166
 47.552	 32.803	  8.500	  1.270
 47.690	 32.727	  9.700	  0.395
 47.807	 32.719	 12.300	  0.947
 47.627	 32.781	 11.100	  2.880
 47.767	 32.696	  9.400	  0.785
 47.615	 32.732	  9.900	  1.698
 47.537	 32.808	 12.100	  0.258
 47.753	 32.766	 13.700	  0.291
 47.344	 32.746	 10.400	  1.111
 47.746	 32.684	 11.100	  1.076
 47.542	 32.744	 11.000	  0.296
